CPMG train data
Estimated phase correction: -2.069873 rad
time in s	real part	imag part	abs value
0.974503	-0.000449	-0.001062	0.001153
0.974553	-0.000289	-0.000116	0.000311
0.974603	-0.000222	-0.000785	0.000816
0.974653	-0.000438	-0.000717	0.000840
0.974703	-0.000457	-0.000323	0.000560
0.974753	-0.000468	-0.000823	0.000947
0.974803	0.000182	-0.000545	0.000575
0.974853	-0.000441	-0.000569	0.000720
0.974903	-0.000120	-0.000325	0.000346
0.974953	-0.000917	0.000004	0.000917
0.975003	-0.000229	-0.000211	0.000312
0.975053	-0.000045	-0.000593	0.000595
0.975103	0.000272	-0.000028	0.000274
0.975153	-0.000164	-0.000509	0.000535
0.975203	-0.000530	-0.000301	0.000609
0.975253	0.000002	0.000344	0.000344
0.975303	0.000455	-0.000590	0.000745
0.975353	-0.000264	-0.000250	0.000364
0.975403	-0.000553	-0.000608	0.000822
0.975453	-0.000325	-0.000493	0.000591
0.975503	-0.000425	-0.000820	0.000924
0.975553	-0.000392	-0.000870	0.000954
0.975603	0.000113	-0.000608	0.000618
0.975653	-0.000025	-0.000063	0.000068
0.975703	-0.000426	-0.000942	0.001034
0.975753	-0.000033	-0.000311	0.000313
0.975803	-0.000083	-0.000559	0.000565
0.975853	-0.000222	-0.000931	0.000957
0.975903	-0.000007	-0.000895	0.000895
0.975953	0.000056	-0.000655	0.000658
0.976003	0.000029	0.000017	0.000034
0.976053	-0.000096	-0.000688	0.000695
0.976103	0.000011	-0.000364	0.000364
0.976153	-0.000348	-0.000077	0.000356
0.976203	-0.000179	-0.000409	0.000446
0.976253	-0.000326	-0.000407	0.000522
0.976303	-0.000168	-0.000290	0.000335
0.976353	-0.000823	-0.000099	0.000829
0.976403	0.000160	-0.000689	0.000708
0.976453	-0.000251	-0.000708	0.000751
0.976503	0.000057	-0.000625	0.000627
0.976553	0.000175	0.000124	0.000215
0.976603	-0.000313	-0.000511	0.000599
0.976653	-0.000278	-0.000343	0.000442
0.976703	-0.000084	-0.000618	0.000624
0.976753	-0.000125	-0.000256	0.000285
0.976803	0.000273	-0.000534	0.000600
0.976853	-0.000024	-0.000952	0.000952
0.976903	-0.000566	-0.000650	0.000862
0.976953	-0.000236	-0.000531	0.000581
0.977003	0.000046	-0.000575	0.000577
0.977053	-0.000203	-0.000518	0.000556
0.977103	-0.000629	-0.000556	0.000839
0.977153	-0.000454	-0.000474	0.000656
0.977203	0.000104	-0.000611	0.000619
0.977253	-0.000233	-0.000645	0.000686
0.977303	-0.000302	-0.000722	0.000783
0.977353	-0.000178	-0.000096	0.000202
0.977403	-0.000086	-0.000309	0.000321
0.977453	-0.000370	-0.000608	0.000711
0.977503	-0.000225	-0.000071	0.000236
0.977553	-0.000475	-0.000360	0.000596
0.977603	-0.000468	-0.000061	0.000472
0.977653	-0.000520	-0.000488	0.000713
0.977703	-0.000075	-0.000634	0.000639
0.977753	-0.000077	-0.000651	0.000655
0.977803	-0.000370	-0.000325	0.000492
0.977853	-0.000262	-0.000522	0.000584
0.977903	-0.000377	-0.000386	0.000540
0.977953	0.000009	-0.000440	0.000440
0.978003	-0.000690	-0.000396	0.000795
0.978053	-0.000302	-0.000175	0.000349
0.978103	-0.000271	-0.000590	0.000649
0.978153	0.000096	-0.001133	0.001137
0.978203	-0.000486	-0.000854	0.000982
0.978253	-0.000089	-0.000666	0.000672
0.978303	-0.000164	-0.000581	0.000604
0.978353	-0.000005	-0.000693	0.000693
0.978403	-0.000149	-0.000613	0.000630
0.978453	-0.000231	-0.000814	0.000846
0.978503	-0.000969	-0.000598	0.001138
0.978553	-0.000565	-0.000521	0.000768
0.978603	-0.000332	-0.000847	0.000909
0.978653	-0.000697	0.000113	0.000706
0.978703	0.000314	-0.000197	0.000371
0.978753	-0.000663	-0.000787	0.001029
0.978803	-0.000099	-0.000419	0.000430
0.978853	-0.000188	-0.000846	0.000866
0.978903	-0.000906	-0.000563	0.001067
0.978953	-0.000001	-0.000282	0.000282
0.979003	-0.000078	-0.000780	0.000784
0.979053	0.000171	-0.000627	0.000650
0.979103	0.000045	-0.000918	0.000919
0.979153	0.000025	-0.000031	0.000040
0.979203	-0.000221	-0.000528	0.000573
0.979253	0.000081	-0.000728	0.000732
0.979303	-0.000217	-0.000843	0.000871
0.979353	0.000066	-0.000282	0.000290
0.979403	0.000217	-0.000782	0.000811
0.979453	-0.000502	-0.000351	0.000613
0.979503	0.000221	-0.000752	0.000784
0.979553	-0.000248	-0.000125	0.000278
0.979603	0.000242	-0.000215	0.000324
0.979653	-0.000005	-0.000405	0.000405
0.979703	-0.000445	-0.000085	0.000453
0.979753	-0.000152	-0.000721	0.000737
0.979803	-0.000322	-0.000662	0.000736
0.979853	-0.000087	-0.000113	0.000143
0.979903	-0.000213	-0.000405	0.000458
0.979953	-0.000831	-0.000845	0.001185
0.980003	-0.000432	-0.000150	0.000457
0.980053	0.000238	-0.000343	0.000417
0.980103	-0.000227	-0.000626	0.000665
0.980153	-0.000069	-0.001118	0.001120
0.980203	-0.000061	-0.000167	0.000178
0.980253	0.000218	-0.000332	0.000397
0.980303	-0.000263	-0.000635	0.000687
0.980353	-0.000383	-0.000689	0.000789
0.980403	-0.000257	-0.000253	0.000361
0.980453	-0.000156	-0.000652	0.000671
0.980503	0.000250	-0.000735	0.000777
0.980553	-0.000549	-0.000594	0.000808
0.980603	0.000005	-0.000407	0.000407
0.980653	-0.000001	-0.000843	0.000843
0.980703	-0.000260	-0.000830	0.000870
0.980753	-0.000417	-0.000963	0.001049
0.980803	-0.000404	-0.000812	0.000907
0.980853	-0.000465	-0.000502	0.000685
0.980903	-0.000535	-0.000770	0.000938
0.980953	-0.000420	-0.000334	0.000537
0.981003	-0.000029	-0.000457	0.000458
0.981053	-0.000268	-0.000552	0.000614
0.981103	-0.000179	-0.000782	0.000803
0.981153	-0.000352	-0.000363	0.000506
0.981203	0.000302	-0.000686	0.000750
0.981253	-0.000325	-0.000658	0.000734
0.981303	0.000202	-0.000463	0.000505
0.981353	0.000039	-0.000159	0.000163
0.981403	0.000622	-0.000349	0.000713
0.981453	0.000151	-0.000741	0.000756
0.981503	-0.000754	-0.000597	0.000962
0.981553	0.000038	-0.000316	0.000319
0.981603	-0.000225	-0.000888	0.000916
0.981653	-0.000515	-0.000723	0.000888
0.981703	-0.000619	-0.000572	0.000843
0.981753	-0.000398	-0.000574	0.000699
0.981803	0.000112	-0.000582	0.000592
0.981853	0.000004	-0.000990	0.000990
0.981903	0.000029	-0.000926	0.000927
0.981953	-0.000069	-0.000674	0.000677
0.982003	-0.000111	-0.000734	0.000742
0.982053	-0.000289	-0.000434	0.000521
0.982103	-0.000434	-0.000381	0.000577
0.982153	-0.000072	-0.000381	0.000388
0.982203	-0.000362	-0.000294	0.000467
0.982253	-0.000803	-0.000158	0.000818
0.982303	-0.000257	-0.000500	0.000562
0.982353	0.000027	-0.000465	0.000466
0.982403	-0.000447	-0.000227	0.000502
0.982453	0.000127	-0.000304	0.000329
0.982503	0.000038	-0.000442	0.000444
0.982553	-0.000434	-0.000811	0.000919
0.982603	-0.000025	-0.000256	0.000257
0.982653	-0.000354	-0.000560	0.000663
0.982703	0.000101	-0.000751	0.000758
0.982753	-0.000015	-0.000640	0.000640
0.982803	-0.000646	-0.000414	0.000767
0.982853	0.000117	-0.000508	0.000521
0.982903	-0.000322	-0.000425	0.000533
0.982953	-0.000506	-0.001233	0.001333
0.983003	-0.000354	-0.000399	0.000533
0.983053	-0.000375	-0.000314	0.000489
0.983103	-0.000034	-0.000690	0.000690
0.983153	-0.000484	-0.000646	0.000807
0.983203	0.000105	0.000160	0.000191
0.983253	-0.000138	-0.000137	0.000195
0.983303	0.000036	-0.000393	0.000394
0.983353	-0.000372	-0.001003	0.001069
0.983403	-0.000127	-0.000468	0.000485
0.983453	-0.000516	-0.000569	0.000768
0.983503	0.000142	-0.000687	0.000702
0.983553	-0.000032	-0.000216	0.000219
0.983603	-0.000250	-0.000627	0.000676
0.983653	-0.000326	-0.000282	0.000431
0.983703	-0.000283	0.000039	0.000286
0.983753	-0.000064	-0.000236	0.000245
0.983803	-0.000067	-0.000713	0.000716
0.983853	-0.000500	-0.000888	0.001019
0.983903	-0.000159	-0.000711	0.000728
0.983953	-0.000393	-0.000589	0.000707
0.984003	0.000100	-0.000779	0.000785
0.984053	-0.000020	-0.000795	0.000796
0.984103	-0.000577	-0.000448	0.000731
0.984153	-0.000152	-0.000577	0.000597
0.984203	0.000365	-0.000085	0.000374
0.984253	-0.000622	-0.000699	0.000936
0.984303	-0.000208	-0.000674	0.000706
0.984353	-0.000430	-0.000731	0.000848
0.984403	-0.000457	-0.000422	0.000622
0.984453	-0.000875	-0.000998	0.001328
0.984503	-0.000276	-0.000713	0.000765
0.984553	-0.000211	-0.000788	0.000815
0.984603	-0.000397	-0.000610	0.000728
0.984653	-0.000304	-0.000402	0.000503
0.984703	-0.000112	-0.000546	0.000558
0.984753	-0.000250	-0.000786	0.000825
0.984803	-0.000409	-0.000291	0.000502
0.984853	-0.000359	-0.000583	0.000685
0.984903	-0.000357	-0.000719	0.000803
0.984953	-0.000089	-0.001021	0.001025
0.985003	-0.000172	-0.000185	0.000253
0.985053	0.000080	-0.000134	0.000156
0.985103	-0.000311	-0.000925	0.000975
0.985153	-0.000359	-0.000772	0.000851
0.985203	-0.000114	-0.000313	0.000333
0.985253	-0.000282	-0.000414	0.000501
0.985303	-0.000131	-0.001116	0.001124
0.985353	-0.000127	-0.000682	0.000693
0.985403	-0.000416	-0.000562	0.000699
0.985453	-0.000519	-0.000203	0.000557
0.985503	-0.000337	-0.000573	0.000664
0.985553	-0.000183	-0.000494	0.000527
0.985603	-0.000484	-0.000641	0.000803
0.985653	0.000204	-0.000510	0.000549
0.985703	-0.000556	-0.000653	0.000858
0.985753	-0.000673	-0.000739	0.000999
0.985803	-0.000333	-0.000395	0.000517
0.985853	-0.000126	-0.000686	0.000698
0.985903	-0.000060	-0.000614	0.000617
0.985953	0.000040	-0.000481	0.000483
0.986003	-0.000283	-0.000707	0.000762
0.986053	-0.000512	-0.000552	0.000753
0.986103	-0.000187	-0.000100	0.000212
0.986153	-0.000461	-0.000304	0.000552
0.986203	0.000391	-0.000508	0.000641
0.986253	-0.000317	-0.000583	0.000663
0.986303	-0.000161	-0.000649	0.000669
0.986353	0.000387	-0.000291	0.000484
0.986403	-0.000131	-0.000758	0.000769
0.986453	-0.000291	-0.000504	0.000582
0.986503	-0.000074	-0.000572	0.000577
0.986553	0.000204	-0.000329	0.000387
0.986603	-0.000215	-0.000659	0.000693
0.986653	-0.000053	-0.000519	0.000522
0.986703	-0.000247	-0.000378	0.000452
0.986753	-0.000313	-0.000673	0.000742
0.986803	-0.000727	-0.000430	0.000845
0.986853	-0.000160	-0.000200	0.000256
0.986903	-0.000348	-0.000518	0.000624
0.986953	0.000083	-0.000436	0.000443
0.987003	-0.000381	-0.000301	0.000486
0.987053	-0.000010	-0.000314	0.000314
0.987103	-0.000213	-0.000741	0.000771
0.987153	-0.000621	-0.000546	0.000827
0.987203	-0.000069	-0.000433	0.000438
0.987253	-0.000665	-0.000371	0.000762
0.987303	-0.000243	-0.000496	0.000553
0.987353	0.000063	-0.000798	0.000801
0.987403	-0.000034	-0.000691	0.000692
0.987453	-0.000448	-0.000866	0.000975
0.987503	-0.000242	-0.000372	0.000444
0.987553	-0.000169	-0.000606	0.000629
0.987603	-0.000129	-0.000421	0.000440
0.987653	-0.000356	-0.001269	0.001318
0.987703	-0.000242	-0.000385	0.000455
0.987753	-0.000388	-0.000209	0.000441
0.987803	-0.000276	-0.000470	0.000545
0.987853	-0.000147	-0.000577	0.000596
0.987903	0.000114	-0.000388	0.000404
0.987953	0.000227	-0.000542	0.000588
0.988003	-0.000456	-0.000803	0.000924
0.988053	-0.000040	-0.000427	0.000429
0.988103	0.000287	-0.000351	0.000454
0.988153	0.000034	-0.000534	0.000535
0.988203	-0.000564	-0.000449	0.000721
0.988253	-0.000384	-0.000590	0.000704
0.988303	-0.000633	-0.000545	0.000835
0.988353	0.000274	-0.000179	0.000328
0.988403	0.000191	-0.000559	0.000591
0.988453	-0.000257	-0.000549	0.000606
0.988503	-0.000440	-0.000385	0.000585
0.988553	0.000247	-0.000750	0.000790
0.988603	-0.000476	-0.000710	0.000855
0.988653	-0.000357	-0.000712	0.000796
0.988703	0.000157	-0.000809	0.000825
0.988753	0.000203	-0.000738	0.000766
0.988803	-0.000243	-0.000833	0.000868
0.988853	-0.000384	-0.000562	0.000680
0.988903	-0.000559	-0.000457	0.000722
0.988953	0.000001	-0.000649	0.000649
0.989003	-0.000081	-0.001048	0.001051
0.989053	-0.000392	-0.000398	0.000559
0.989103	-0.000018	-0.000193	0.000194
0.989153	-0.000071	-0.000760	0.000764
0.989203	-0.000449	-0.000798	0.000916
0.989253	-0.000104	-0.000220	0.000243
0.989303	-0.000015	-0.000546	0.000546
0.989353	0.000065	-0.000322	0.000329
0.989403	-0.000204	-0.000824	0.000849
0.989453	-0.000348	-0.000687	0.000770
0.989503	-0.000125	-0.000173	0.000214
0.989553	-0.000278	-0.000454	0.000533
0.989603	0.000029	-0.000518	0.000519
0.989653	-0.000398	-0.000088	0.000407
0.989703	0.000340	-0.000986	0.001043
0.989753	-0.000867	-0.000962	0.001295
0.989803	-0.000403	-0.000534	0.000670
0.989853	0.000160	-0.000483	0.000509
0.989903	-0.000141	-0.000355	0.000382
0.989953	-0.000114	-0.000321	0.000341
0.990003	0.000089	-0.000713	0.000719
0.990053	-0.000190	-0.000410	0.000452
0.990103	-0.000057	-0.000714	0.000716
0.990153	-0.000241	-0.000817	0.000852
0.990203	-0.000033	-0.000419	0.000421
0.990253	-0.000338	-0.000285	0.000442
0.990303	-0.000151	-0.000685	0.000701
0.990353	-0.000347	-0.000792	0.000865
0.990403	0.000160	-0.000339	0.000375
0.990453	-0.000006	-0.000349	0.000349
0.990503	-0.000242	-0.000579	0.000628
0.990553	-0.000273	-0.000154	0.000314
0.990603	0.000039	-0.000247	0.000250
0.990653	0.000067	-0.000238	0.000248
0.990703	-0.000372	0.000200	0.000423
0.990753	0.000135	-0.000140	0.000195
0.990803	0.000587	-0.000203	0.000621
0.990853	-0.000592	-0.000265	0.000648
0.990903	0.000268	-0.000003	0.000268
0.990953	-0.000269	-0.000316	0.000416
0.991003	0.000146	-0.000760	0.000774
0.991053	-0.000170	-0.000723	0.000743
0.991103	-0.000337	-0.000269	0.000431
0.991153	-0.000038	-0.000068	0.000078
0.991203	-0.000286	-0.000749	0.000802
0.991253	-0.000585	-0.000358	0.000686
0.991303	-0.000168	-0.000698	0.000718
0.991353	-0.000061	-0.000012	0.000062
0.991403	-0.000129	-0.000901	0.000910
0.991453	-0.000297	-0.000633	0.000699
0.991503	0.000077	-0.000472	0.000479
0.991553	-0.000328	-0.000334	0.000468
0.991603	-0.000124	0.000005	0.000124
0.991653	-0.000323	-0.001032	0.001081
0.991703	-0.000033	-0.000696	0.000697
0.991753	0.000143	-0.000436	0.000459
0.991803	-0.000093	-0.000109	0.000144
0.991853	0.000117	-0.000449	0.000464
0.991903	0.000008	-0.000701	0.000701
0.991953	0.000084	-0.000111	0.000139
0.992003	-0.000884	-0.000751	0.001160
0.992053	-0.000123	-0.000151	0.000195
0.992103	-0.000029	-0.000569	0.000570
0.992153	-0.000336	-0.000458	0.000568
0.992203	0.000283	-0.000355	0.000454
0.992253	-0.000358	-0.000810	0.000886
0.992303	-0.000450	-0.000708	0.000839
0.992353	-0.000117	-0.000319	0.000340
0.992403	-0.000427	-0.000441	0.000614
0.992453	0.000107	-0.000241	0.000263
0.992503	0.000004	-0.000749	0.000749
0.992553	-0.000238	-0.000395	0.000461
0.992603	-0.000303	-0.000091	0.000317
0.992653	-0.000687	-0.000937	0.001162
0.992703	-0.000413	-0.000480	0.000633
0.992753	-0.000584	-0.000617	0.000850
0.992803	-0.000479	0.000036	0.000481
0.992853	-0.000327	-0.000165	0.000367
0.992903	-0.000248	-0.000591	0.000641
0.992953	-0.000375	-0.000077	0.000383
0.993003	0.000122	-0.000771	0.000780
0.993053	-0.000479	-0.000615	0.000780
0.993103	-0.000132	-0.000223	0.000259
0.993153	-0.000192	-0.000570	0.000602
0.993203	0.000058	-0.000504	0.000507
0.993253	-0.000444	-0.000101	0.000456
0.993303	-0.000470	-0.000269	0.000541
0.993353	-0.000305	-0.000052	0.000309
0.993403	-0.000259	-0.000669	0.000717
0.993453	0.000040	-0.000604	0.000606
0.993503	0.000078	-0.000389	0.000397
0.993553	0.000299	-0.000682	0.000744
0.993603	-0.000264	-0.000523	0.000586
0.993653	-0.000260	-0.000450	0.000520
0.993703	-0.000085	0.000008	0.000085
0.993753	0.000075	-0.000878	0.000881
0.993803	-0.000076	-0.000726	0.000730
0.993853	-0.000505	-0.000346	0.000613
0.993903	-0.000216	-0.000185	0.000284
0.993953	-0.000136	-0.000637	0.000651
0.994003	0.000109	-0.000420	0.000433
0.994053	-0.000362	-0.000969	0.001034
0.994103	-0.000212	-0.000469	0.000514
0.994153	-0.000125	-0.000633	0.000645
0.994203	-0.000528	-0.000381	0.000651
0.994253	-0.000127	-0.000485	0.000501
0.994303	0.000134	-0.000311	0.000339
0.994353	-0.000568	-0.000216	0.000608
0.994403	0.000053	-0.000606	0.000608
0.994453	-0.000064	-0.000750	0.000752
0.994503	-0.000085	-0.000893	0.000897
0.994553	-0.000366	-0.000564	0.000672
0.994603	-0.000243	-0.000156	0.000289
0.994653	-0.000097	-0.000588	0.000596
0.994703	-0.000404	-0.000877	0.000965
0.994753	-0.000615	-0.000138	0.000630
0.994803	-0.000300	-0.000642	0.000708
0.994853	-0.000107	-0.000749	0.000757
0.994903	-0.000361	-0.000555	0.000662
0.994953	-0.000414	-0.000319	0.000523
0.995003	-0.000296	-0.001071	0.001111
0.995053	-0.000182	-0.000460	0.000495
0.995103	-0.000336	-0.000735	0.000808
0.995153	-0.000191	-0.000793	0.000816
0.995203	-0.000260	-0.000154	0.000302
0.995253	-0.000382	-0.000504	0.000633
0.995303	-0.000385	-0.000184	0.000427
0.995353	0.000168	-0.001008	0.001022
0.995403	-0.000306	-0.000606	0.000679
0.995453	0.000043	0.000123	0.000130
0.995503	-0.000279	-0.000465	0.000543
0.995553	0.000220	-0.000326	0.000394
0.995603	-0.000188	-0.000673	0.000698
0.995653	0.000026	-0.000788	0.000789
0.995703	0.000059	-0.000206	0.000215
0.995753	-0.000413	-0.000562	0.000697
0.995803	-0.000617	-0.000956	0.001138
0.995853	-0.000263	-0.000993	0.001027
0.995903	-0.000055	-0.000031	0.000063
0.995953	0.000087	-0.000620	0.000626
0.996003	-0.000303	-0.000431	0.000526
0.996053	-0.000380	-0.000050	0.000383
0.996103	-0.000206	-0.000453	0.000498
0.996153	-0.000588	-0.000353	0.000686
0.996203	-0.000314	-0.000376	0.000490
0.996253	-0.000392	-0.000158	0.000423
0.996303	-0.000009	-0.000519	0.000519
0.996353	-0.000794	-0.000570	0.000978
0.996403	-0.000247	-0.000247	0.000349
0.996453	-0.000062	-0.000184	0.000194
0.996503	-0.000179	-0.000299	0.000349
0.996553	0.000390	-0.000651	0.000759
0.996603	-0.000543	0.000504	0.000741
0.996653	-0.000176	-0.000551	0.000579
0.996703	-0.000187	-0.001101	0.001117
0.996753	0.000067	-0.000559	0.000563
0.996803	-0.000432	-0.000108	0.000446
0.996853	-0.000156	-0.000540	0.000562
0.996903	-0.000109	-0.000773	0.000780
0.996953	-0.000473	-0.000537	0.000715
0.997003	0.000132	-0.000558	0.000574
0.997053	-0.000218	-0.000404	0.000460
0.997103	0.000161	-0.000364	0.000398
0.997153	-0.000089	-0.000848	0.000853
0.997203	-0.000072	-0.000633	0.000637
0.997253	-0.000436	-0.000561	0.000711
0.997303	-0.000207	-0.000789	0.000815
0.997353	-0.000192	-0.000509	0.000544
0.997403	-0.000232	-0.000520	0.000569
0.997453	-0.000418	-0.000193	0.000461
0.997503	0.000046	-0.000859	0.000860
0.997553	-0.000422	-0.000372	0.000562
0.997603	0.000040	-0.000366	0.000368
0.997653	-0.000384	-0.000792	0.000880
0.997703	0.000116	-0.000577	0.000589
0.997753	-0.000460	-0.000603	0.000759
0.997803	-0.000037	-0.000684	0.000685
0.997853	-0.000138	0.000125	0.000186
0.997903	0.000094	0.000086	0.000127
0.997953	-0.000297	-0.000426	0.000519
0.998003	-0.000266	-0.000947	0.000984
0.998053	0.000350	-0.000550	0.000652
0.998103	-0.000309	0.000172	0.000353
0.998153	0.000178	-0.000769	0.000789
0.998203	-0.000477	-0.000629	0.000790
0.998253	-0.000231	-0.000610	0.000652
0.998303	0.000145	-0.000691	0.000706
0.998353	-0.000265	0.000298	0.000399
0.998403	0.000028	-0.000496	0.000497
0.998453	-0.000787	-0.000548	0.000959
0.998503	-0.000207	-0.000719	0.000748
0.998553	-0.000144	-0.000473	0.000494
0.998603	0.000040	-0.000439	0.000441
0.998653	-0.000411	-0.000471	0.000625
0.998703	0.000004	-0.000017	0.000017
0.998753	-0.000014	-0.000546	0.000546
0.998803	-0.000313	-0.000485	0.000577
0.998853	0.000110	-0.000736	0.000744
0.998903	-0.000306	-0.000244	0.000391
0.998953	-0.000855	-0.000638	0.001067
0.999003	-0.000358	-0.000229	0.000425
0.999053	-0.000145	-0.000129	0.000194
0.999103	-0.000121	-0.000408	0.000425
0.999153	-0.000381	-0.000352	0.000518
0.999203	-0.000385	-0.000325	0.000504
0.999253	-0.000430	-0.000592	0.000732
0.999303	-0.000389	-0.000169	0.000424
0.999353	0.000155	-0.000240	0.000286
0.999403	-0.000386	-0.000378	0.000541
0.999453	-0.000308	-0.000694	0.000760
0.999503	-0.000317	-0.000258	0.000408
0.999553	-0.000487	-0.000624	0.000791
0.999603	-0.000429	-0.000825	0.000929
0.999653	-0.000159	-0.000373	0.000405
0.999703	-0.000345	-0.000726	0.000804
0.999753	0.000092	-0.000532	0.000540
0.999803	-0.000288	-0.000472	0.000553
0.999853	-0.000255	-0.000732	0.000776
0.999903	-0.000454	-0.000405	0.000608
0.999953	-0.000382	-0.000401	0.000554
1.000003	-0.000255	-0.000672	0.000719
1.000053	-0.000212	-0.000390	0.000444
1.000103	-0.000237	-0.000450	0.000508
1.000153	0.000034	-0.000734	0.000734
1.000203	0.000061	-0.000150	0.000162
1.000253	-0.000189	-0.000640	0.000667
1.000303	-0.000285	-0.000278	0.000398
1.000353	-0.000399	-0.000618	0.000736
1.000403	0.000132	-0.000555	0.000571
1.000453	-0.000591	-0.000451	0.000743
1.000503	0.000153	-0.000665	0.000682
1.000553	-0.000466	-0.000321	0.000566
1.000603	0.000074	-0.000348	0.000356
1.000653	-0.000405	-0.000531	0.000668
1.000703	0.000064	-0.000539	0.000543
1.000753	-0.000368	-0.000555	0.000666
1.000803	-0.000266	-0.000529	0.000592
1.000853	0.000075	-0.000597	0.000601
1.000903	-0.000345	-0.000321	0.000471
1.000953	-0.000313	-0.000497	0.000588
1.001003	-0.000378	-0.000685	0.000782
1.001053	-0.000080	-0.000537	0.000543
1.001103	-0.000084	-0.000776	0.000781
1.001153	-0.000309	-0.000723	0.000786
1.001203	-0.000309	-0.000059	0.000315
1.001253	0.000231	-0.000119	0.000260
1.001303	-0.000286	-0.000510	0.000585
1.001353	-0.000368	-0.000622	0.000723
1.001403	-0.000170	-0.000602	0.000626
1.001453	-0.000297	-0.000499	0.000581
1.001503	-0.000098	-0.001254	0.001258
1.001553	-0.000290	-0.000662	0.000723
1.001603	0.000162	-0.000197	0.000255
1.001653	-0.000012	-0.000254	0.000254
1.001703	-0.000098	-0.000717	0.000724
1.001753	-0.000178	-0.000643	0.000667
1.001803	-0.000284	-0.000802	0.000851
1.001853	-0.000290	-0.000090	0.000304
1.001903	0.000299	-0.000430	0.000524
1.001953	0.000123	-0.000398	0.000416
1.002003	-0.000317	-0.000597	0.000677
